	icd9_code	short_title	long_title	icd_level2	level2_title	icd_level4	title
3146	2853	Anemia d/t antineo chemo	Antineoplastic chemotherapy induced anemia	285	Diseases Of The Blood And Blood-Forming Organs	2853	Anemia d/t antineo chemo Antineoplastic chemotherapy induced anemia
3147	2858	Anemia NEC	Other specified anemias	285	Diseases Of The Blood And Blood-Forming Organs	2858	Anemia NEC Other specified anemias
3148	2859	Anemia NOS	Anemia, unspecified	285	Diseases Of The Blood And Blood-Forming Organs	2859	Anemia NOS Anemia, unspecified
3149	2860	Cong factor viii diord	Congenital factor VIII disorder	286	Diseases Of The Blood And Blood-Forming Organs	2860	Cong factor viii diord Congenital factor VIII disorder
3150	2861	Cong factor IX disorder	Congenital factor IX disorder	286	Diseases Of The Blood And Blood-Forming Organs	2861	Cong factor IX disorder Congenital factor IX disorder
3151	2862	Cong factor xi disorder	Congenital factor XI deficiency	286	Diseases Of The Blood And Blood-Forming Organs	2862	Cong factor xi disorder Congenital factor XI deficiency
3152	2863	Cong def clot factor NEC	Congenital deficiency of other clotting factors	286	Diseases Of The Blood And Blood-Forming Organs	2863	Cong def clot factor NEC Congenital deficiency of other clotting factors
3153	2864	Von willebrand's disease	Von Willebrand's disease	286	Diseases Of The Blood And Blood-Forming Organs	2864	Von willebrand's disease Von Willebrand's disease
3154	28652	Acquired hemophilia	Acquired hemophilia	286	Diseases Of The Blood And Blood-Forming Organs	2865	Acquired hemophilia Acquired hemophilia
3155	28653	Antiphospholipid w hemor	Antiphospholipid antibody with hemorrhagic disorder	286	Diseases Of The Blood And Blood-Forming Organs	2865	Antiphospholipid w hemor Antiphospholipid antibody with hemorrhagic disorder
3156	28659	Ot hem d/t circ anticoag	Other hemorrhagic disorder due to intrinsic circulating anticoagulants, antibodies, or inhibitors	286	Diseases Of The Blood And Blood-Forming Organs	2865	Ot hem d/t circ anticoag Other hemorrhagic disorder due to intrinsic circulating anticoagulants, antibodies, or inhibitors
3157	2866	Defibrination syndrome	Defibrination syndrome	286	Diseases Of The Blood And Blood-Forming Organs	2866	Defibrination syndrome Defibrination syndrome
3158	2867	Acq coagul factor defic	Acquired coagulation factor deficiency	286	Diseases Of The Blood And Blood-Forming Organs	2867	Acq coagul factor defic Acquired coagulation factor deficiency
3159	2869	Coagulat defect NEC/NOS	Other and unspecified coagulation defects	286	Diseases Of The Blood And Blood-Forming Organs	2869	Coagulat defect NEC/NOS Other and unspecified coagulation defects
3160	2870	Allergic purpura	Allergic purpura	287	Diseases Of The Blood And Blood-Forming Organs	2870	Allergic purpura Allergic purpura
3161	2871	Thrombocytopathy	Qualitative platelet defects	287	Diseases Of The Blood And Blood-Forming Organs	2871	Thrombocytopathy Qualitative platelet defects
3162	2872	Purpura NOS	Other nonthrombocytopenic purpuras	287	Diseases Of The Blood And Blood-Forming Organs	2872	Purpura NOS Other nonthrombocytopenic purpuras
3163	28730	Prim thrombocytopen NOS	Primary thrombocytopenia,unspecified	287	Diseases Of The Blood And Blood-Forming Organs	2873	Prim thrombocytopen NOS Primary thrombocytopenia,unspecified
3164	28731	Immune thrombocyt purpra	Immune thrombocytopenic purpura	287	Diseases Of The Blood And Blood-Forming Organs	2873	Immune thrombocyt purpra Immune thrombocytopenic purpura
3165	28732	Evans' syndrome	Evans' syndrome	287	Diseases Of The Blood And Blood-Forming Organs	2873	Evans' syndrome Evans' syndrome
3166	28733	Cong/herid thromb purpra	Congenital and hereditary thrombocytopenic purpura	287	Diseases Of The Blood And Blood-Forming Organs	2873	Cong/herid thromb purpra Congenital and hereditary thrombocytopenic purpura
3167	28739	Prim thrombocytopen NEC	Other primary thrombocytopenia	287	Diseases Of The Blood And Blood-Forming Organs	2873	Prim thrombocytopen NEC Other primary thrombocytopenia
3168	28741	Posttransfusion purpura	Posttransfusion purpura	287	Diseases Of The Blood And Blood-Forming Organs	2874	Posttransfusion purpura Posttransfusion purpura
3169	28749	Sec thrombocytpenia NEC	Other secondary thrombocytopenia	287	Diseases Of The Blood And Blood-Forming Organs	2874	Sec thrombocytpenia NEC Other secondary thrombocytopenia
3170	2875	Thrombocytopenia NOS	Thrombocytopenia, unspecified	287	Diseases Of The Blood And Blood-Forming Organs	2875	Thrombocytopenia NOS Thrombocytopenia, unspecified
3171	2878	Hemorrhagic cond NEC	Other specified hemorrhagic conditions	287	Diseases Of The Blood And Blood-Forming Organs	2878	Hemorrhagic cond NEC Other specified hemorrhagic conditions
3172	2879	Hemorrhagic cond NOS	Unspecified hemorrhagic conditions	287	Diseases Of The Blood And Blood-Forming Organs	2879	Hemorrhagic cond NOS Unspecified hemorrhagic conditions
3173	28800	Neutropenia NOS	Neutropenia, unspecified	288	Diseases Of The Blood And Blood-Forming Organs	2880	Neutropenia NOS Neutropenia, unspecified
3174	28801	Congenital neutropenia	Congenital neutropenia	288	Diseases Of The Blood And Blood-Forming Organs	2880	Congenital neutropenia Congenital neutropenia
3175	28802	Cyclic neutropenia	Cyclic neutropenia	288	Diseases Of The Blood And Blood-Forming Organs	2880	Cyclic neutropenia Cyclic neutropenia
3176	28803	Drug induced neutropenia	Drug induced neutropenia	288	Diseases Of The Blood And Blood-Forming Organs	2880	Drug induced neutropenia Drug induced neutropenia
3177	28804	Neutropenia d/t infectn	Neutropenia due to infection	288	Diseases Of The Blood And Blood-Forming Organs	2880	Neutropenia d/t infectn Neutropenia due to infection
3178	28809	Neutropenia NEC	Other neutropenia	288	Diseases Of The Blood And Blood-Forming Organs	2880	Neutropenia NEC Other neutropenia
3179	2881	Function dis neutrophils	Functional disorders of polymorphonuclear neutrophils	288	Diseases Of The Blood And Blood-Forming Organs	2881	Function dis neutrophils Functional disorders of polymorphonuclear neutrophils
3180	2882	Genetic anomaly leukocyt	Genetic anomalies of leukocytes	288	Diseases Of The Blood And Blood-Forming Organs	2882	Genetic anomaly leukocyt Genetic anomalies of leukocytes
3181	2883	Eosinophilia	Eosinophilia	288	Diseases Of The Blood And Blood-Forming Organs	2883	Eosinophilia Eosinophilia
3182	2884	Hemophagocytic syndromes	Hemophagocytic syndromes	288	Diseases Of The Blood And Blood-Forming Organs	2884	Hemophagocytic syndromes Hemophagocytic syndromes
3183	28850	Leukocytopenia NOS	Leukocytopenia, unspecified	288	Diseases Of The Blood And Blood-Forming Organs	2885	Leukocytopenia NOS Leukocytopenia, unspecified
3184	28851	Lymphocytopenia	Lymphocytopenia	288	Diseases Of The Blood And Blood-Forming Organs	2885	Lymphocytopenia Lymphocytopenia
3185	28859	Decreased WBC count NEC	Other decreased white blood cell count	288	Diseases Of The Blood And Blood-Forming Organs	2885	Decreased WBC count NEC Other decreased white blood cell count
3186	28860	Leukocytosis NOS	Leukocytosis, unspecified	288	Diseases Of The Blood And Blood-Forming Organs	2886	Leukocytosis NOS Leukocytosis, unspecified
3187	28861	Lymphocytosis-symptomatc	Lymphocytosis (symptomatic)	288	Diseases Of The Blood And Blood-Forming Organs	2886	Lymphocytosis-symptomatc Lymphocytosis (symptomatic)
3188	28862	Leukemoid reaction	Leukemoid reaction	288	Diseases Of The Blood And Blood-Forming Organs	2886	Leukemoid reaction Leukemoid reaction
3189	28863	Monocytosis-symptomatic	Monocytosis (symptomatic)	288	Diseases Of The Blood And Blood-Forming Organs	2886	Monocytosis-symptomatic Monocytosis (symptomatic)
3190	28864	Plasmacytosis	Plasmacytosis	288	Diseases Of The Blood And Blood-Forming Organs	2886	Plasmacytosis Plasmacytosis
3191	28865	Basophilia	Basophilia	288	Diseases Of The Blood And Blood-Forming Organs	2886	Basophilia Basophilia
3192	28866	Bandemia	Bandemia	288	Diseases Of The Blood And Blood-Forming Organs	2886	Bandemia Bandemia
3193	28869	Elevated WBC count NEC	Other elevated white blood cell count	288	Diseases Of The Blood And Blood-Forming Organs	2886	Elevated WBC count NEC Other elevated white blood cell count
3194	2888	Wbc disease NEC	Other specified disease of white blood cells	288	Diseases Of The Blood And Blood-Forming Organs	2888	Wbc disease NEC Other specified disease of white blood cells
3195	2889	Wbc disease NOS	Unspecified disease of white blood cells	288	Diseases Of The Blood And Blood-Forming Organs	2889	Wbc disease NOS Unspecified disease of white blood cells
3196	2890	Secondary polycythemia	Polycythemia, secondary	289	Diseases Of The Blood And Blood-Forming Organs	2890	Secondary polycythemia Polycythemia, secondary
3197	2891	Chronic lymphadenitis	Chronic lymphadenitis	289	Diseases Of The Blood And Blood-Forming Organs	2891	Chronic lymphadenitis Chronic lymphadenitis
3198	2892	Mesenteric lymphadenitis	Nonspecific mesenteric lymphadenitis	289	Diseases Of The Blood And Blood-Forming Organs	2892	Mesenteric lymphadenitis Nonspecific mesenteric lymphadenitis
3199	2893	Lymphadenitis NOS	Lymphadenitis, unspecified, except mesenteric	289	Diseases Of The Blood And Blood-Forming Organs	2893	Lymphadenitis NOS Lymphadenitis, unspecified, except mesenteric
3200	2894	Hypersplenism	Hypersplenism	289	Diseases Of The Blood And Blood-Forming Organs	2894	Hypersplenism Hypersplenism
3201	28950	Spleen disease NOS	Disease of spleen, unspecified	289	Diseases Of The Blood And Blood-Forming Organs	2895	Spleen disease NOS Disease of spleen, unspecified
3202	28951	Chr congest splenomegaly	Chronic congestive splenomegaly	289	Diseases Of The Blood And Blood-Forming Organs	2895	Chr congest splenomegaly Chronic congestive splenomegaly
3203	28952	Splenic sequestration	Splenic sequestration	289	Diseases Of The Blood And Blood-Forming Organs	2895	Splenic sequestration Splenic sequestration
3204	28953	Neutropenic splenomegaly	Neutropenic splenomegaly	289	Diseases Of The Blood And Blood-Forming Organs	2895	Neutropenic splenomegaly Neutropenic splenomegaly
3205	28959	Spleen disease NEC	Other diseases of spleen	289	Diseases Of The Blood And Blood-Forming Organs	2895	Spleen disease NEC Other diseases of spleen
3206	2896	Familial polycythemia	Familial polycythemia	289	Diseases Of The Blood And Blood-Forming Organs	2896	Familial polycythemia Familial polycythemia
3207	2897	Methemoglobinemia	Methemoglobinemia	289	Diseases Of The Blood And Blood-Forming Organs	2897	Methemoglobinemia Methemoglobinemia
3208	28981	Prim hypercoagulable st	Primary hypercoagulable state	289	Diseases Of The Blood And Blood-Forming Organs	2898	Prim hypercoagulable st Primary hypercoagulable state
3209	28982	Sec hypercoagulable st	Secondary hypercoagulable state	289	Diseases Of The Blood And Blood-Forming Organs	2898	Sec hypercoagulable st Secondary hypercoagulable state
3210	28983	Myelofibrosis	Myelofibrosis	289	Diseases Of The Blood And Blood-Forming Organs	2898	Myelofibrosis Myelofibrosis
3211	28984	Heparin-indu thrombocyto	Heparin-induced thrombocytopenia (HIT)	289	Diseases Of The Blood And Blood-Forming Organs	2898	Heparin-indu thrombocyto Heparin-induced thrombocytopenia (HIT)
3212	28989	Blood diseases NEC	Other specified diseases of blood and blood-forming organs	289	Diseases Of The Blood And Blood-Forming Organs	2898	Blood diseases NEC Other specified diseases of blood and blood-forming organs
3213	2899	Blood disease NOS	Unspecified diseases of blood and blood-forming organs	289	Diseases Of The Blood And Blood-Forming Organs	2899	Blood disease NOS Unspecified diseases of blood and blood-forming organs
3214	2900	Senile dementia uncomp	Senile dementia, uncomplicated	290	Mental Disorders	2900	Senile dementia uncomp Senile dementia, uncomplicated
3215	29010	Presenile dementia	Presenile dementia, uncomplicated	290	Mental Disorders	2901	Presenile dementia Presenile dementia, uncomplicated
3216	29011	Presenile delirium	Presenile dementia with delirium	290	Mental Disorders	2901	Presenile delirium Presenile dementia with delirium
3217	29012	Presenile delusion	Presenile dementia with delusional features	290	Mental Disorders	2901	Presenile delusion Presenile dementia with delusional features
3218	29013	Presenile depression	Presenile dementia with depressive features	290	Mental Disorders	2901	Presenile depression Presenile dementia with depressive features
3219	29020	Senile delusion	Senile dementia with delusional features	290	Mental Disorders	2902	Senile delusion Senile dementia with delusional features
3220	29021	Senile depressive	Senile dementia with depressive features	290	Mental Disorders	2902	Senile depressive Senile dementia with depressive features
3221	2903	Senile delirium	Senile dementia with delirium	290	Mental Disorders	2903	Senile delirium Senile dementia with delirium
3222	29040	Vascular dementia,uncomp	Vascular dementia, uncomplicated	290	Mental Disorders	2904	Vascular dementia,uncomp Vascular dementia, uncomplicated
3223	29041	Vasc dementia w delirium	Vascular dementia, with delirium	290	Mental Disorders	2904	Vasc dementia w delirium Vascular dementia, with delirium
3224	29042	Vasc dementia w delusion	Vascular dementia, with delusions	290	Mental Disorders	2904	Vasc dementia w delusion Vascular dementia, with delusions
3225	29043	Vasc dementia w depressn	Vascular dementia, with depressed mood	290	Mental Disorders	2904	Vasc dementia w depressn Vascular dementia, with depressed mood
